"samp","samp_score"
"TCGA-G3-A5SM-01","0.0216489314159638"
"TCGA-G3-A6UC-01","0.059103355661058"
"TCGA-G3-A7M5-01","0.0438806223505496"
"TCGA-G3-A7M6-01","0.0450724556464608"
"TCGA-G3-A7M7-01","0.0223797930056659"
"TCGA-G3-A7M8-01","0.03239346610822"
"TCGA-G3-A7M9-01","0.0442949237858836"
"TCGA-G3-AAUZ-01","0.0382456884787227"
"TCGA-G3-AAV0-01","0.045109770051983"
"TCGA-G3-AAV1-01","0.0360438076484468"
"TCGA-G3-AAV2-01","0.0410656804031228"
"TCGA-G3-AAV3-01","0.0215915293835379"
"TCGA-G3-AAV4-01","0.0723190830359598"
"TCGA-G3-AAV5-01","0.0479225583012008"
"TCGA-G3-AAV6-01","0.0469439028851965"
"TCGA-G3-AAV7-01","0.0288989521141979"
"TCGA-GJ-A3OU-01","0.0238382610863288"
"TCGA-GJ-A6C0-01","0.0316086955645477"
"TCGA-GJ-A9DB-01","0.0310432295703525"
"TCGA-HP-A5MZ-01","0.0170913041067903"
"TCGA-HP-A5N0-01","0.025288674459911"
"TCGA-K7-A5RF-01","0.0136894680177475"
"TCGA-K7-A5RG-01","0.0284611321188264"
"TCGA-K7-A6G5-01","0.0206866313403661"
"TCGA-K7-AAU7-01","0.0250486180274294"
"TCGA-KR-A7K0-01","0.0180680786291969"
"TCGA-KR-A7K2-01","0.0377608468548421"
"TCGA-KR-A7K7-01","0.034946775920984"
"TCGA-KR-A7K8-01","0.0227780735635237"
"TCGA-LG-A6GG-01","0.0434012499967573"
"TCGA-LG-A9QC-01","0.0484427851504706"
"TCGA-LG-A9QD-01","0.0215248108164568"
"TCGA-MI-A75C-01","0.0437268430380546"
"TCGA-MI-A75E-01","0.012759407890215"
"TCGA-MI-A75G-01","0.0362367788095557"
"TCGA-MI-A75H-01","0.0403123931168961"
"TCGA-MI-A75I-01","0.0301607110687115"
"TCGA-MR-A520-01","0.0289520562561137"
"TCGA-MR-A8JO-01","0.027644981892286"
"TCGA-NI-A4U2-01","0.0334369618090742"
"TCGA-NI-A8LF-01","0.0314506380073741"
"TCGA-O8-A75V-01","0.0212558169827834"
"TCGA-PD-A5DF-01","0.0304868710083382"
"TCGA-QA-A7B7-01","0.049446937302681"
"TCGA-RC-A6M3-01","0.0370433049628167"
"TCGA-RC-A6M4-01","0.0662456783194622"
"TCGA-RC-A6M5-01","0.0280278585608326"
"TCGA-RC-A6M6-01","0.0383415631243143"
"TCGA-RC-A7S9-01","0.0525626585078287"
"TCGA-RC-A7SB-01","0.0345189535464427"
"TCGA-RC-A7SF-01","0.0363754140315189"
"TCGA-RC-A7SH-01","0.0523675068535712"
"TCGA-RC-A7SK-01","0.0367258908522879"
"TCGA-RG-A7D4-01","0.0240107255653653"
"TCGA-T1-A6J8-01","0.0304233500650897"
"TCGA-UB-A7MA-01","0.0632180005299723"
"TCGA-UB-A7MB-01","0.0455577657123825"
"TCGA-UB-A7MC-01","0.0462969688487152"
"TCGA-UB-A7MD-01","0.0237412155454966"
"TCGA-UB-A7ME-01","0.0301564421985525"
"TCGA-UB-A7MF-01","0.0489617204106033"
"TCGA-UB-AA0U-01","0.0170134750216497"
"TCGA-UB-AA0V-01","0.0274605693176409"
"TCGA-WJ-A86L-01","0.0529525178164324"
"TCGA-WQ-A9G7-01","0.0311719352588444"
"TCGA-WQ-AB4B-01","0.0226244743178871"
"TCGA-WX-AA44-01","0.0259554522665407"
"TCGA-WX-AA46-01","0.0319751413405448"
"TCGA-WX-AA47-01","0.0508864046839684"
"TCGA-XR-A8TC-01","0.0427596057786961"
"TCGA-XR-A8TD-01","0.0237148147619874"
"TCGA-XR-A8TE-01","0.0402457852003399"
"TCGA-XR-A8TF-01","0.0518370464522423"
"TCGA-XR-A8TG-01","0.0297460226914068"
"TCGA-YA-A8S7-01","0.0339834020283249"
"TCGA-ZP-A9CV-01","0.0238962612627182"
"TCGA-ZP-A9CY-01","0.0191129756915692"
"TCGA-ZP-A9CZ-01","0.025344460866612"
"TCGA-ZP-A9D0-01","0.0420677816418882"
"TCGA-ZP-A9D1-01","0.0243659843783513"
"TCGA-ZP-A9D2-01","0.0370768691763768"
"TCGA-ZP-A9D4-01","0.0487278501386225"
"TCGA-ZS-A9CD-01","0.0147738128701773"
"TCGA-ZS-A9CE-01","0.047567252767692"
"TCGA-ZS-A9CF-01","0.0638237483588951"
"TCGA-ZS-A9CF-02","0.0749115718968022"
"TCGA-ZS-A9CG-01","0.03064376514055"
